RegionName,State,Metro,avg_rent
Round Lake Beach,IL,"Chicago-Naperville-Elgin, IL-IN-WI",1989.8343136121816
Deer Park,TX,"Houston-The Woodlands-Sugar Land, TX",1989.1666666666663
West Bloomfield,MI,"Detroit-Warren-Dearborn, MI",1988.851533174913
Gibsonton,FL,"Tampa-St. Petersburg-Clearwater, FL",1988.7098239468564
Merritt Island,FL,"Palm Bay-Melbourne-Titusville, FL",1986.898148329988
Tavares,FL,"Orlando-Kissimmee-Sanford, FL",1986.7071028832615
Greenacres,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",1986.628145071391
Lodi,NJ,"New York-Newark-Jersey City, NY-NJ-PA",1984.8124775521262
Porter,TX,"Houston-The Woodlands-Sugar Land, TX",1983.6137502158579
South Gate,CA,"Los Angeles-Long Beach-Anaheim, CA",1983.1086084851765
Chanhassen,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",1982.904730534451
Front Royal,VA,"Washington-Arlington-Alexandria, DC-VA-MD-WV",1982.7145442420026
Waipahu,HI,"Urban Honolulu, HI",1982.5850274001928
Lake Elsinore,CA,"Riverside-San Bernardino-Ontario, CA",1982.3850306339834
Haines City,FL,"Lakeland-Winter Haven, FL",1981.9292562432445
Glenmoore,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1979.9969640264144
Estero,FL,"Cape Coral-Fort Myers, FL",1979.5725889437524
Marysville,WA,"Seattle-Tacoma-Bellevue, WA",1979.4178964443895
Vineyard,UT,"Provo-Orem, UT",1978.956224727592
Rosemount,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",1978.3458343775053
University Place,WA,"Seattle-Tacoma-Bellevue, WA",1977.0048967839423
Arlington,WA,"Seattle-Tacoma-Bellevue, WA",1976.2876196979653
Fort Mohave,AZ,"Lake Havasu City-Kingman, AZ",1975.2609110758276
Golden,CO,"Denver-Aurora-Lakewood, CO",1974.715025162009
Cibolo,TX,"San Antonio-New Braunfels, TX",1973.6929281322825
Saint Hedwig,TX,"San Antonio-New Braunfels, TX",1973.577509998635
Plainsboro,NJ,"New York-Newark-Jersey City, NY-NJ-PA",1973.5243635695185
Warrington,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1973.0084479367624
Margate,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",1972.7911226158637
Pembroke Pines,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",1971.9880709124425
Pace,FL,"Pensacola-Ferry Pass-Brent, FL",1970.9060821390337
Olivehurst,CA,"Yuba City, CA",1970.8333333333337
Getzville,NY,"Buffalo-Cheektowaga, NY",1970.0
Bee Cave,TX,"Austin-Round Rock-Georgetown, TX",1969.565775299003
Plantation,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",1969.309519151633
Springfield,GA,"Savannah, GA",1967.7703931037393
Ontario,CA,"Riverside-San Bernardino-Ontario, CA",1967.0515675742126
Sicklerville,NJ,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1966.5165013464305
Pacific,WA,"Seattle-Tacoma-Bellevue, WA",1965.281736745629
Reston,VA,"Washington-Arlington-Alexandria, DC-VA-MD-WV",1965.2816971535124
Bolivia,NC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",1964.4
Woodfin,NC,"Asheville, NC",1964.0383857116326
Sykesville,MD,"Baltimore-Columbia-Towson, MD",1963.4166666666663
Derry,NH,"Boston-Cambridge-Newton, MA-NH",1963.1593738312613
Lynwood,CA,"Los Angeles-Long Beach-Anaheim, CA",1961.6088662777245
Grayslake,IL,"Chicago-Naperville-Elgin, IL-IN-WI",1961.5318241257426
East Wenatchee,WA,"Wenatchee, WA",1960.2709998204023
Miami Gardens,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",1960.2643054197806
Whittier,CA,"Los Angeles-Long Beach-Anaheim, CA",1960.2367126588629
Taylorsville,UT,"Salt Lake City, UT",1960.2350723235816
Tehachapi,CA,"Bakersfield, CA",1959.9001595816785
Plainfield,IL,"Chicago-Naperville-Elgin, IL-IN-WI",1958.8472192851777
Summerfield,FL,"Ocala, FL",1957.1646570691908
Brunswick,ME,"Portland-South Portland, ME",1953.6617925791813
Red Lion,PA,"York-Hanover, PA",1953.410339394161
Garfield,NJ,"New York-Newark-Jersey City, NY-NJ-PA",1952.9266196328952
Danbury,CT,"Bridgeport-Stamford-Norwalk, CT",1951.9401116262923
Gardena,CA,"Los Angeles-Long Beach-Anaheim, CA",1950.248053991212
Brevard,NC,"Brevard, NC",1950.0
Superior,MI,"Ann Arbor, MI",1950.0
Big Lake,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",1950.0
Clackamas,OR,"Portland-Vancouver-Hillsboro, OR-WA",1949.999818864517
Lincoln City,OR,"Newport, OR",1949.5702236377065
Passaic,NJ,"New York-Newark-Jersey City, NY-NJ-PA",1949.3889306400072
Devon,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1948.393599746502
Lodi,CA,"Stockton, CA",1948.2251272320398
Hapeville,GA,"Atlanta-Sandy Springs-Alpharetta, GA",1947.5
Bellflower,CA,"Los Angeles-Long Beach-Anaheim, CA",1947.429554431831
Hyattsville,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",1947.3278156499648
King City,OR,"Portland-Vancouver-Hillsboro, OR-WA",1945.3892154943594
Troutman,NC,"Charlotte-Concord-Gastonia, NC-SC",1944.4890503931758
Seattle,WA,"Seattle-Tacoma-Bellevue, WA",1943.1230395627365
Melissa,TX,"Dallas-Fort Worth-Arlington, TX",1942.8831646719902
Bloomfield,NJ,"New York-Newark-Jersey City, NY-NJ-PA",1942.4640511405366
Hummelstown,PA,"Harrisburg-Carlisle, PA",1941.990829327592
Springboro,OH,"Cincinnati, OH-KY-IN",1941.25
Kuna,ID,"Boise City, ID",1940.0419208685973
Justin,TX,"Dallas-Fort Worth-Arlington, TX",1939.4079189012914
Belmont,NC,"Charlotte-Concord-Gastonia, NC-SC",1939.2437491130374
Mukilteo,WA,"Seattle-Tacoma-Bellevue, WA",1939.036407240101
Bonita Springs,FL,"Cape Coral-Fort Myers, FL",1938.9990053717327
Pebble Creek,FL,"Tampa-St. Petersburg-Clearwater, FL",1938.3828052044996
Mary Esther,FL,"Crestview-Fort Walton Beach-Destin, FL",1938.0324404752319
Fountain Inn,SC,"Greenville-Anderson, SC",1937.8089536714783
Palm Beach Gardens,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",1937.5066019594294
Jacksonville Beach,FL,"Jacksonville, FL",1937.5044079474412
Homosassa,FL,"Homosassa Springs, FL",1937.5
Barrington,IL,"Chicago-Naperville-Elgin, IL-IN-WI",1937.5
Lilburn,GA,"Atlanta-Sandy Springs-Alpharetta, GA",1936.7321483417018
Bala-Cynwyd,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1936.4347219056458
Severn,MD,"Baltimore-Columbia-Towson, MD",1935.4953249808027
Yorktown,VA,"Virginia Beach-Norfolk-Newport News, VA-NC",1935.3807778309201
Bear,DE,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1934.4015621717012
Princeton,TX,"Dallas-Fort Worth-Arlington, TX",1932.8527670736962
Eagle River,AK,"Anchorage, AK",1932.0056007811982
Watauga,TX,"Dallas-Fort Worth-Arlington, TX",1931.55736191121
Palm Desert,CA,"Riverside-San Bernardino-Ontario, CA",1931.5314780521471
Pasadena,MD,"Baltimore-Columbia-Towson, MD",1930.2675272254382
Redmond,OR,"Bend, OR",1929.7661818840263
Greenwood Village,CO,"Denver-Aurora-Lakewood, CO",1929.687697836228
Powell,OH,"Columbus, OH",1928.2343758285717
Youngsville,NC,"Raleigh-Cary, NC",1928.1665738812367
North Fort Myers,FL,"Cape Coral-Fort Myers, FL",1927.625164005214
Lemoore,CA,"Hanford-Corcoran, CA",1927.5390566091376
Manor,TX,"Austin-Round Rock-Georgetown, TX",1927.4726972813423
Cottage Grove,WI,"Madison, WI",1925.6240733564096
Fife,WA,"Seattle-Tacoma-Bellevue, WA",1925.4481856290313
Firestone,CO,"Greeley, CO",1925.0
Winnetka,IL,"Chicago-Naperville-Elgin, IL-IN-WI",1925.0
Green Cove Springs,FL,"Jacksonville, FL",1924.3746041303227
Louisville,CO,"Boulder, CO",1923.6691616668068
Vernon Hills,IL,"Chicago-Naperville-Elgin, IL-IN-WI",1923.5003168165636
Cherry Creek,CO,"Denver-Aurora-Lakewood, CO",1922.5356621545245
Redlands,CA,"Riverside-San Bernardino-Ontario, CA",1922.0258579481324
Ithaca,NY,"Ithaca, NY",1921.6091430929414
Woodland Park,CO,"Colorado Springs, CO",1920.9382043555295
Fairfax,VA,"Washington-Arlington-Alexandria, DC-VA-MD-WV",1920.6290100668393
Wendell,NC,"Raleigh-Cary, NC",1920.6037207731547
Bluffdale,UT,"Salt Lake City, UT",1920.0382803573311
Inglewood,CA,"Los Angeles-Long Beach-Anaheim, CA",1919.4053947984828
Winooski,VT,"Burlington-South Burlington, VT",1918.75
Delray Beach,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",1918.5733739483728
Crandall,TX,"Dallas-Fort Worth-Arlington, TX",1916.742186240409
Orchard Park,NY,"Buffalo-Cheektowaga, NY",1916.2986526698023
Winter Garden,FL,"Orlando-Kissimmee-Sanford, FL",1915.6567680430112
White Lake,MI,"Detroit-Warren-Dearborn, MI",1915.104742475854
Blue Ash,OH,"Cincinnati, OH-KY-IN",1915.0
Magnolia,TX,"Houston-The Woodlands-Sugar Land, TX",1914.8783510449462
Shalimar,FL,"Crestview-Fort Walton Beach-Destin, FL",1913.357362497654
Coatesville,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1911.2899101686965
Friendswood,TX,"Houston-The Woodlands-Sugar Land, TX",1911.1274296256208
Johns Creek,GA,"Atlanta-Sandy Springs-Alpharetta, GA",1910.5929678970128
Ballston Spa,NY,"Albany-Schenectady-Troy, NY",1909.3104327644337
Skokie,IL,"Chicago-Naperville-Elgin, IL-IN-WI",1909.308558939657
Oxon Hill,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",1909.1620859029601
Wethersfield,CT,"Hartford-East Hartford-Middletown, CT",1908.5
Sterling,VA,"Washington-Arlington-Alexandria, DC-VA-MD-WV",1908.0146599718955
Meridian,CO,"Denver-Aurora-Lakewood, CO",1907.7230710936994
Mountlake Terrace,WA,"Seattle-Tacoma-Bellevue, WA",1907.7189804413683
Herndon,VA,"Washington-Arlington-Alexandria, DC-VA-MD-WV",1906.348104296288
Goodlettsville,TN,"Nashville-Davidson--Murfreesboro--Franklin, TN",1906.270228855206
Rural Hall,NC,"Winston-Salem, NC",1905.0
Lancaster,CA,"Los Angeles-Long Beach-Anaheim, CA",1904.6881730152602
Paradise Valley,AZ,"Phoenix-Mesa-Chandler, AZ",1903.8927925075543
Angier,NC,"Fayetteville, NC",1901.7720658335672
Tinley Park,IL,"Chicago-Naperville-Elgin, IL-IN-WI",1901.4148232542182
Windermere,FL,"Orlando-Kissimmee-Sanford, FL",1900.639918326948
Kingston,NY,"Kingston, NY",1900.3897398399115
Wheeling,IL,"Chicago-Naperville-Elgin, IL-IN-WI",1900.1678376353527
Webster Groves,MO,"St. Louis, MO-IL",1900.0
Saint Albans,VT,"Burlington-South Burlington, VT",1900.0
Sylva,NC,"Cullowhee, NC",1900.0
Camas,WA,"Portland-Vancouver-Hillsboro, OR-WA",1899.7001492809075
Wexford,PA,"Pittsburgh, PA",1899.1699415803068
Ellicott City,MD,"Baltimore-Columbia-Towson, MD",1899.0321753191079
Framingham,MA,"Boston-Cambridge-Newton, MA-NH",1898.3213296186548
Royersford,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1898.2202901781604
Emmaus,PA,"Allentown-Bethlehem-Easton, PA-NJ",1898.0167020790343
Capitol Heights,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",1895.5221067517484
Fountainbleau,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",1894.4831752710602
Lago Vista,TX,"Austin-Round Rock-Georgetown, TX",1893.0407838587691
Ponte Vedra Beach,FL,"Jacksonville, FL",1892.9381061339802
Hurricane,UT,"St. George, UT",1892.426938045914
Pleasantville,NJ,"Atlantic City-Hammonton, NJ",1891.6222255114988
Irondale,AL,"Birmingham-Hoover, AL",1891.4605854099873
Lumberton Township,NJ,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1891.3387807411225
Evans,CO,"Greeley, CO",1889.2332813437188
Tumwater,WA,"Olympia-Lacey-Tumwater, WA",1888.921465188519
Emerald Isle,NC,"Morehead City, NC",1887.5
Dacula,GA,"Atlanta-Sandy Springs-Alpharetta, GA",1887.0684210297352
Sumner,WA,"Seattle-Tacoma-Bellevue, WA",1885.625773285848
Sunrise,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",1884.326868458186
Charles Town,WV,"Washington-Arlington-Alexandria, DC-VA-MD-WV",1883.3624228614647
Mount Dora,FL,"Orlando-Kissimmee-Sanford, FL",1881.7382858026199
Concord,NH,"Concord, NH",1881.7334585725346
Yuba City,CA,"Yuba City, CA",1881.0332693654736
Shenandoah,TX,"Houston-The Woodlands-Sugar Land, TX",1881.023252195551
Dakota Ridge,CO,"Denver-Aurora-Lakewood, CO",1880.9320062700065
Little Elm,TX,"Dallas-Fort Worth-Arlington, TX",1880.5401746601299
Adelanto,CA,"Riverside-San Bernardino-Ontario, CA",1879.6336219762907
Durango,CO,"Durango, CO",1879.4452041907848
Seatac,WA,"Seattle-Tacoma-Bellevue, WA",1879.2406958327203
Antelope,CA,"Sacramento-Roseville-Folsom, CA",1878.9120627105522
Pleasant Hill,MO,"Kansas City, MO-KS",1877.5
Groton,CT,"Norwich-New London, CT",1876.7782554405771
Rockport,TX,"Rockport, TX",1876.4662597879812
Farmington,NY,"Rochester, NY",1875.929081985098
Bastrop,TX,"Austin-Round Rock-Georgetown, TX",1875.132762247024
Spring Valley,CA,"San Diego-Chula Vista-Carlsbad, CA",1873.5196436517695
Beaufort,SC,"Hilton Head Island-Bluffton, SC",1873.4634405994977
Berea,OH,"Cleveland-Elyria, OH",1873.390464906152
Sun City West,AZ,"Phoenix-Mesa-Chandler, AZ",1872.8265231975895
Annapolis,MD,"Baltimore-Columbia-Towson, MD",1872.0043671960018
Commerce Township,MI,"Detroit-Warren-Dearborn, MI",1870.9659436482743
Terrell,TX,"Dallas-Fort Worth-Arlington, TX",1869.8487869314577
Hanford,CA,"Hanford-Corcoran, CA",1868.7864507144036
Jarrell,TX,"Austin-Round Rock-Georgetown, TX",1867.5519787851085
Waconia,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",1867.175782612443
Canyon Lake,TX,"San Antonio-New Braunfels, TX",1866.8265786580575
Exton,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1866.7861006612575
Newington,CT,"Hartford-East Hartford-Middletown, CT",1866.6666666666667
Flagstaff,AZ,"Flagstaff, AZ",1866.273889850822
Ashland,OR,"Medford, OR",1866.26042913704
Dover,NH,"Boston-Cambridge-Newton, MA-NH",1866.2596769018262
Parker,CO,"Denver-Aurora-Lakewood, CO",1865.858192751674
King of Prussia,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1865.2639291596654
Upland,CA,"Riverside-San Bernardino-Ontario, CA",1865.2479027706988
Saint Francis,WI,"Milwaukee-Waukesha, WI",1864.42271029974
Bunnell,FL,"Deltona-Daytona Beach-Ormond Beach, FL",1864.1861735041434
Alexandria,VA,"Washington-Arlington-Alexandria, DC-VA-MD-WV",1863.8374220297712
Oakbrook Terrace,IL,"Chicago-Naperville-Elgin, IL-IN-WI",1863.7261696573278
Mount Vernon,WA,"Mount Vernon-Anacortes, WA",1863.6968495494777
Rensselaer,NY,"Albany-Schenectady-Troy, NY",1863.381148960959
Traverse City,MI,"Traverse City, MI",1863.0085900741876
Plano,IL,"Chicago-Naperville-Elgin, IL-IN-WI",1862.5
Herriman,UT,"Salt Lake City, UT",1862.344091813953
Taylor,TX,"Austin-Round Rock-Georgetown, TX",1862.3132816931682
Long Beach,CA,"Los Angeles-Long Beach-Anaheim, CA",1861.242690488055
Downingtown,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1860.445850473042
Paterson,NJ,"New York-Newark-Jersey City, NY-NJ-PA",1860.3120064090851
Lakeville,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",1860.227694678024
South Jordan,UT,"Salt Lake City, UT",1860.0269306109722
Danville,IN,"Indianapolis-Carmel-Anderson, IN",1858.5
Milton,FL,"Pensacola-Ferry Pass-Brent, FL",1858.3383396894185
Elizabeth,NJ,"New York-Newark-Jersey City, NY-NJ-PA",1857.4004448717178
Spanish Fork,UT,"Provo-Orem, UT",1857.2040116202802
Millville,NJ,"Vineland-Bridgeton, NJ",1855.6508631852998
Lake Arbor,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",1855.5114690841058
Fairview,OR,"Portland-Vancouver-Hillsboro, OR-WA",1854.8605731002524
Winder,GA,"Atlanta-Sandy Springs-Alpharetta, GA",1854.4144742165254
East Stroudsburg,PA,"East Stroudsburg, PA",1854.038894207121
Maple Grove,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",1853.3499557924004
Venice,FL,"North Port-Sarasota-Bradenton, FL",1853.1838312482312
Port Charlotte,FL,"Punta Gorda, FL",1853.110499630488
Rocky River,OH,"Cleveland-Elyria, OH",1852.9870134955395
Montgomery,TX,"Houston-The Woodlands-Sugar Land, TX",1852.4484975093555
Upper Marlboro,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",1851.9120539710068
Joshua Tree,CA,"Riverside-San Bernardino-Ontario, CA",1851.7255741558424
Rosemont,CA,"Sacramento-Roseville-Folsom, CA",1851.7008024312377
Geneva,IL,"Chicago-Naperville-Elgin, IL-IN-WI",1850.6990159585937
Cutler Bay,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",1850.1575982448574
Grimes,IA,"Des Moines-West Des Moines, IA",1849.1192969750975
Brunswick,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",1848.9597066723873
Mc Calla,AL,"Birmingham-Hoover, AL",1847.2020602197554
North Myrtle Beach,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",1846.938894031236
Shepherdsville,KY,"Louisville/Jefferson County, KY-IN",1844.6765758252411
Elkton,MD,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1844.389707692675
Lake Saint Louis,MO,"St. Louis, MO-IL",1844.2532647246564
Cape Canaveral,FL,"Palm Bay-Melbourne-Titusville, FL",1843.8093837798167
Independence,OR,"Salem, OR",1842.893772646602
Woodway,TX,"Waco, TX",1842.2833109563703
Baldwinsville,NY,"Syracuse, NY",1842.1348750798236
Bonanza,GA,"Atlanta-Sandy Springs-Alpharetta, GA",1841.5726466554327
Des Moines,WA,"Seattle-Tacoma-Bellevue, WA",1840.9934018544388
Gaithersburg,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",1839.9723725672152
Prosper,TX,"Dallas-Fort Worth-Arlington, TX",1838.860426637122
Renton,WA,"Seattle-Tacoma-Bellevue, WA",1838.1714320653678
Attleboro,MA,"Providence-Warwick, RI-MA",1838.1041715039626
Dayton,KY,"Cincinnati, OH-KY-IN",1837.941409237083
Foley,AL,"Daphne-Fairhope-Foley, AL",1837.1998471439617
Oak Lawn,IL,"Chicago-Naperville-Elgin, IL-IN-WI",1836.8402627243513
Clover,SC,"Charlotte-Concord-Gastonia, NC-SC",1835.158751052178
Taunton,MA,"Providence-Warwick, RI-MA",1835.0146107104322
Murrells Inlet,SC,"Georgetown, SC",1834.6835429672362
Silverdale,WA,"Bremerton-Silverdale-Port Orchard, WA",1834.6065473374786
Willowbrook,IL,"Chicago-Naperville-Elgin, IL-IN-WI",1833.610761673841
Columbia,MD,"Baltimore-Columbia-Towson, MD",1833.3188795649232
El Cajon,CA,"San Diego-Chula Vista-Carlsbad, CA",1832.877397003483
Trussville,AL,"Birmingham-Hoover, AL",1831.450955741468
Mount Juliet,TN,"Nashville-Davidson--Murfreesboro--Franklin, TN",1830.4953467258083
Tukwila,WA,"Seattle-Tacoma-Bellevue, WA",1829.7943607410311
Smithfield,NC,"Raleigh-Cary, NC",1829.5634322481333
Fort Pierce,FL,"Port St. Lucie, FL",1829.0746226749386
Flowery Branch,GA,"Gainesville, GA",1828.0474647116373
Vail,AZ,"Tucson, AZ",1828.0208244411815
Waldorf,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",1827.4953983121754
Ballwin,MO,"St. Louis, MO-IL",1827.023448360061
Grandview Heights,OH,"Columbus, OH",1826.4636949242124
Port Wentworth,GA,"Savannah, GA",1826.3488609841436
Port Orchard,WA,"Bremerton-Silverdale-Port Orchard, WA",1825.9149583453398
Harvest,AL,"Huntsville, AL",1825.3703496189705
Signal Mountain,TN,"Chattanooga, TN-GA",1825.0
Pendleton,SC,"Greenville-Anderson, SC",1824.7745525031867
Kearny,NJ,"New York-Newark-Jersey City, NY-NJ-PA",1824.7046741312286
Bath,PA,"Allentown-Bethlehem-Easton, PA-NJ",1824.5571523278018
Centreville,VA,"Washington-Arlington-Alexandria, DC-VA-MD-WV",1823.4152283229769
Cottonwood,CA,"Red Bluff, CA",1822.5
Lynn Haven,FL,"Panama City, FL",1820.6252927753683
Zebulon,NC,"Raleigh-Cary, NC",1820.2300819624488
Rosenberg,TX,"Houston-The Woodlands-Sugar Land, TX",1819.6954980282526
Fruita,CO,"Grand Junction, CO",1818.8137697594009
Palmetto,FL,"North Port-Sarasota-Bradenton, FL",1818.6985957269264
Spring Hill,TN,"Nashville-Davidson--Murfreesboro--Franklin, TN",1818.2886857006213
Eagle,ID,"Boise City, ID",1817.9164182231493
Pea Ridge,AR,"Fayetteville-Springdale-Rogers, AR",1817.3796474379776
Central Point,OR,"Medford, OR",1816.908333514098
Manvel,TX,"Houston-The Woodlands-Sugar Land, TX",1816.7953983702419
Chesterfield,VA,"Richmond, VA",1816.762235001117
Northfield,MN,"Faribault-Northfield, MN",1816.6666666666667
Evanston,IL,"Chicago-Naperville-Elgin, IL-IN-WI",1816.6392218129272
Duncan,SC,"Spartanburg, SC",1815.899585397118
College Park,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",1815.6329570151122
Rancho Cordova,CA,"Sacramento-Roseville-Folsom, CA",1815.4780748841374
Sarasota,FL,"North Port-Sarasota-Bradenton, FL",1814.5374733609501
Oakwood,GA,"Gainesville, GA",1814.3723586803112
Berkley,MI,"Detroit-Warren-Dearborn, MI",1814.0385098334455
Aledo,TX,"Dallas-Fort Worth-Arlington, TX",1813.9903259627308
Sylvania,OH,"Toledo, OH",1813.3222552942393
Saint Augustine,FL,"Jacksonville, FL",1813.2729039487506
Ennis,TX,"Dallas-Fort Worth-Arlington, TX",1813.1360242847518
Altoona,IA,"Des Moines-West Des Moines, IA",1812.9538593656514
Zeeland,MI,"Grand Rapids-Kentwood, MI",1812.0
Fletcher,NC,"Asheville, NC",1811.4261056539497
Wesley Chapel,FL,"Tampa-St. Petersburg-Clearwater, FL",1811.1579654257423
Blythewood,SC,"Columbia, SC",1810.6106099880508
Holly Hill,FL,"Deltona-Daytona Beach-Ormond Beach, FL",1808.955404837791
Saint Charles,IL,"Chicago-Naperville-Elgin, IL-IN-WI",1808.8981368580694
Lafayette,CO,"Boulder, CO",1808.6331544008922
Stafford,VA,"Washington-Arlington-Alexandria, DC-VA-MD-WV",1807.1864533078915
Wyncote,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1806.7863257492565
Hiram,GA,"Atlanta-Sandy Springs-Alpharetta, GA",1806.7760359883086
Levittown,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1806.5721014778483
Romeoville,IL,"Chicago-Naperville-Elgin, IL-IN-WI",1805.8483972892727
Roy,UT,"Ogden-Clearfield, UT",1805.8347741966802
Gresham Park,GA,"Atlanta-Sandy Springs-Alpharetta, GA",1805.0827790860756
Portage,MI,"Kalamazoo-Portage, MI",1804.0242765963399
Callaway,FL,"Panama City, FL",1803.9528929967707
Dade City,FL,"Tampa-St. Petersburg-Clearwater, FL",1803.9252997526378
Davie,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",1803.6942946490178
Whitehouse,TX,"Tyler, TX",1803.3849064997237
Trenton,OH,"Cincinnati, OH-KY-IN",1803.1993828984794
Leland,NC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",1803.1522811896323
Ocean Springs,MS,"Gulfport-Biloxi, MS",1803.0833101560079
Washington,UT,"St. George, UT",1802.6191888857795
North Pole,AK,"Fairbanks, AK",1801.6485147661303
Boulder City,NV,"Las Vegas-Henderson-Paradise, NV",1801.435504718179
La Center,WA,"Portland-Vancouver-Hillsboro, OR-WA",1801.312703344727
Holly Ridge,NC,"Jacksonville, NC",1801.2904252663018
Candler,NC,"Asheville, NC",1801.2459299700365
Forest Hill,TX,"Dallas-Fort Worth-Arlington, TX",1800.9568842394317
Colton,CA,"Riverside-San Bernardino-Ontario, CA",1800.8255641759802
Madison Heights,VA,"Lynchburg, VA",1800.0
Beaufort,NC,"Morehead City, NC",1800.0
